"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-04-17",,,,,"0.30",,,"75","50","54"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-04-18",,,,,"0.26",,,"78","46","46"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-04-19",,,,,"0.00",,,"55","36","37"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-04-20",,,,,"0.00","0.0",,"53","29","30"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-04-21",,,,,"0.28","2.0","2.0","37","29","29"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-04-22",,,,,"0.00",,,"40","29","35"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-04-23",,,,,"0.00",,,"58","35","52"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-04-24",,,,,"0.32",,,"63","33","39"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-04-25",,,,,"0.00",,,"48","26","35"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-04-26",,,,,"0.00",,,"53","34","37"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-04-27",,,,,"1.18",,,"41","33","36"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-04-28",,,,,"0.00",,,"42","35","40"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-04-29",,,,,"0.00",,,"61","36","44"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-04-30",,,,,"0.00",,,"61","41","45"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-01",,,,,"0.41","0.0","0.0","55","35","38"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-02",,,,,"0.00","0.0","0.0","48","28","37"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-03",,,,,"0.00","0.0","0.0","55","34","47"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-04",,,,,"0.00","0.0","0.0","68","30","44"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-05",,,,,"0.13","0.0","0.0","68","44","53"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-06",,,,,"0.25","0.0","0.0","79","43","44"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-07",,,,,"0.00","0.0","0.0","56","40","45"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-08",,,,,"0.55","0.0","0.0","62","45","45"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-09",,,,,"0.00","0.0","0.0","51","41","45"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-10",,,,,"0.00","0.0","0.0","61","40","49"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-11",,,,,"0.51","0.0","0.0","52","40","41"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-12",,,,,"0.03","0.0","0.0","46","40","44"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-13",,,,,"0.00","0.0","0.0","55","38","46"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-14",,,,,"0.00","0.0","0.0","61","39","51"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-15",,,,,"0.00","0.0","0.0","73","51","58"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-16",,,,,"0.00","0.0","0.0","63","31","40"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-17",,,,,"0.00","0.0","0.0","55","27","40"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-18",,,,,"0.00","0.0","0.0","54","33","39"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-19",,,,,"0.00","0.0","0.0","53","36","39"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-20",,,,,"0.00","0.0","0.0","54","32","46"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-21",,,,,"0.00","0.0","0.0","66","41","49"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-22",,,,,"0.00","0.0","0.0","70","49","63"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-23",,,,,"0.00","0.0","0.0","74","42","43"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-24",,,,,"0.00","0.0","0.0","58","39","40"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-25",,,,,"0.50","0.0","0.0","53","38","52"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-26",,,,,"0.07","0.0","0.0","74","52","56"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-27",,,,,"0.00","0.0","0.0","75","54","61"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-28",,,,,"0.22","0.0","0.0","79","61","62"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-29",,,,,"0.22","0.0","0.0","80","61","68"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-30",,,,,"0.00","0.0","0.0","85","59","70"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-05-31",,,,,"0.00","0.0","0.0","84","54","69"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-01",,,,,"0.00","0.0","0.0","89","48","57"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-02",,,,,"1.85","0.0","0.0","65","43","44"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-03",,,,,"0.25","0.0","0.0","51","44","50"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-04",,,,,"0.22","0.0","0.0","58","49","49"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-05",,,,,"0.00","0.0","0.0","70","49","60"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-06",,,,,"0.00","0.0","0.0","74","55","62"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-07",,,,,"0.00","0.0","0.0","78","62","68"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-08",,,,,"0.00","0.0","0.0","79","62","69"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-09",,,,,"0.00","0.0","0.0","82","64","72"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-10",,,,,"2.30","0.0","0.0","77","66","66"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-11",,,,,"0.00","0.0","0.0","79","57","58"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-12",,,,,"0.00","0.0","0.0","73","57","59"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-13",,,,,"0.62","0.0","0.0","69","52","55"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-14",,,,,"0.60","0.0","0.0","64","49","51"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-15",,,,,"0.00","0.0","0.0","73","45","58"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-16",,,,,"0.00","0.0","0.0","75","48","58"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-17",,,,,"0.00","0.0","0.0","76","55","60"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-18",,,,,"0.00","0.0","0.0","79","60","63"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-19",,,,,"0.05","0.0","0.0","73","63","72"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-20",,,,,"0.54","0.0","0.0","82","60","61"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-21",,,,,"9.43","0.0","0.0","71","60","63"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-22",,,,,"0.32","0.0","0.0","87","64","76"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-23",,,,,"0.00","0.0","0.0","87","64","75"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-24",,,,,"0.00","0.0","0.0","86","68","73"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-25",,,,,"0.36","0.0","0.0","88","64","64"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-26",,,,,"0.00","0.0","0.0","83","62","66"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-27",,,,,"0.00","0.0","0.0","78","62","67"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-28",,,,,"0.00","0.0","0.0","83","63","67"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-29",,,,,"0.00","0.0","0.0","82","67","76"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-06-30",,,,,"0.00","0.0","0.0","90","72","79"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-01",,,,,"0.00","0.0","0.0","90","71","75"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-02",,,,,"0.00","0.0","0.0","89","73","75"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-03",,,,,"0.04","0.0","0.0","87","58","68"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-04",,,,,"0.00","0.0","0.0","85","55","58"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-05",,,,,"0.00","0.0","0.0","75","58","64"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-06",,,,,"0.00","0.0","0.0","86","64","69"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-07",,,,,"0.00","0.0","0.0","89","64","75"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-08",,,,,"0.78","0.0","0.0","87","69","71"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-09",,,,,"0.00","0.0","0.0","84","60","62"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-10",,,,,"0.00","0.0","0.0","71","57","61"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-11",,,,,"0.00","0.0","0.0","76","49","64"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-12",,,,,"0.00","0.0","0.0","86","53","67"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-13",,,,,"0.00","0.0","0.0","83","55","69"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-14",,,,,"0.00","0.0","0.0","84","60","70"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-15",,,,,"0.00","0.0","0.0","87","64","71"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-16",,,,,"0.00","0.0","0.0","85","65","72"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-17",,,,,"0.00","0.0","0.0","90","67","72"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-18",,,,,"0.00","0.0","0.0","81","63","68"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-19",,,,,"0.00","0.0","0.0","84","60","67"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-20",,,,,"0.00","0.0","0.0","83","67","77"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-21",,,,,"0.53","0.0","0.0","96","69","71"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-22",,,,,"0.03","0.0","0.0","82","55","59"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-23",,,,,"0.00","0.0","0.0","73","57","63"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-24",,,,,"0.00","0.0","0.0","77","60","62"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-25",,,,,"0.48","0.0","0.0","78","62","69"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-26",,,,,"0.01","0.0","0.0","86","66","71"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-27",,,,,"0.00","0.0","0.0","77","69","70"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-28",,,,,"0.65","0.0","0.0","91","66","67"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-29",,,,,"0.09","0.0","0.0","81","62","72"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-30",,,,,"0.55","0.0","0.0","91","65","71"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-07-31",,,,,"0.00","0.0","0.0","85","73","78"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-01",,,,,"0.00","0.0","0.0","87","52","61"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-02",,,,,"0.00","0.0","0.0","78","53","61"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-03",,,,,"0.73","0.0","0.0","80","60","67"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-04",,,,,"0.00","0.0","0.0","83","61","68"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-05",,,,,"0.00","0.0","0.0","77","51","59"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-06",,,,,"0.00","0.0","0.0","70","53","61"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-07",,,,,"0.00","0.0","0.0","75","56","65"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-08",,,,,"0.00","0.0","0.0","80","58","66"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-09",,,,,"0.00","0.0","0.0","81","59","68"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-10",,,,,"0.00","0.0","0.0","83","59","69"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-11",,,,,"0.50","0.0","0.0","89","63","66"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-12",,,,,"0.76","0.0","0.0","84","63","65"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-13",,,,,"0.38","0.0","0.0","68","57","58"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-14",,,,,"0.00","0.0","0.0","77","58","66"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-15",,,,,"0.00","0.0","0.0","81","58","67"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-16",,,,,"0.18","0.0","0.0","81","65","67"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-17",,,,,"0.00","0.0","0.0","75","51","52"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-18",,,,,"0.02","0.0","0.0","74","50","60"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-19",,,,,"0.00","0.0","0.0","74","47","61"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-20",,,,,"0.08","0.0","0.0","77","60","65"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-21",,,,,"1.28","0.0","0.0","77","64","67"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-22",,,,,"0.03","0.0","0.0","71","63","63"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-23",,,,,"0.30","0.0","0.0","69","62","63"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-24",,,,,"0.00","0.0","0.0","81","61","66"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-25",,,,,"0.00","0.0","0.0","80","58","68"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-26",,,,,"0.00","0.0","0.0","82","58","62"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-27",,,,,"0.00","0.0","0.0","78","60","62"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-28",,,,,"0.00","0.0","0.0","76","55","62"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-29",,,,,"0.00","0.0","0.0","78","54","64"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-30",,,,,"0.00","0.0","0.0","80","61","66"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-08-31",,,,,"0.00","0.0","0.0","81","61","70"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-01",,,,,"0.77","0.0","0.0","83","61","65"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-02",,,,,"0.75","0.0","0.0","80","55","64"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-03",,,,,"0.00","0.0","0.0","78","52","61"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-04",,,,,"0.00","0.0","0.0","84","58","63"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-05",,,,,"0.00","0.0","0.0","79","55","57"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-06",,,,,"0.00","0.0","0.0","78","57","65"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-07",,,,,"0.00","0.0","0.0","89","57","64"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-08",,,,,"0.00","0.0","0.0","90","64","74"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-09",,,,,"0.00","0.0","0.0","90","68","71"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-10",,,,,"0.08","0.0","0.0","72","46","54"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-11",,,,,"0.00","0.0","0.0","76","50","58"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-12",,,,,"0.00","0.0","0.0","77","54","61"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-13",,,,,"0.00","0.0","0.0","76","60","60"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-14",,,,,"0.25","0.0","0.0","64","45","53"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-15",,,,,"0.00","0.0","0.0","68","44","53"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-16",,,,,"0.00","0.0","0.0","75","52","59"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-17",,,,,"0.00","0.0","0.0","80","59","62"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-18",,,,,"0.35","0.0","0.0","72","59","67"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-19",,,,,"0.17","0.0","0.0","76","63","67"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-20",,,,,"0.14","0.0","0.0","68","52","58"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-21",,,,,"0.00","0.0","0.0","64","43","47"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-22",,,,,"0.00","0.0","0.0","59","38","46"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-23",,,,,"0.00","0.0","0.0","63","34","37"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-24",,,,,"0.03","0.0","0.0","60","37","50"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-25",,,,,"0.00","0.0","0.0","71","50","55"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-26",,,,,"0.03","0.0","0.0","65","47","48"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-27",,,,,"0.00","0.0","0.0","62","38","40"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-28",,,,,"0.24","0.0","0.0","67","40","58"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-29",,,,,"0.11","0.0","0.0","74","57","62"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-09-30",,,,,"0.09","0.0","0.0","81","62","65"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-01",,,,,"0.00","0.0","0.0","80","55","56"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-02",,,,,"0.49",,,"56","43","44"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-03",,,,,"0.22",,,"65","44","64"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-04",,,,,"0.40",,,"68","39","42"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-05",,,,,"0.20",,,"57","42","50"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-06",,,,,"0.04",,,"59","31","33"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-07",,,,,"0.15",,,"46","33","45"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-08",,,,,"0.22",,,"57","36","39"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-09",,,,,"0.28",,,"58","38","44"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-10",,,,,"0.06",,,"62","43","50"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-11",,,,,"0.00",,,"70","49","52"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-12",,,,,"0.06",,,"56","30","31"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-13",,,,,"0.00",,,"50","31","35"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-14",,,,,"0.00",,,"56","31","40"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-15",,,,,"0.00",,,"51","21","24"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-16",,,,,"0.00",,,"44","24","34"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-17",,,,,"0.25",,,"43","29","35"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-18",,,,,"0.12",,,"52","36","38"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-19",,,,,"0.00",,,"40","30","35"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-20",,,,,"0.20","1.0","1.0","40","32","33"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-21",,,,,"0.30",,"0.0","40","32","35"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-22",,,,,"0.00","0.0","0.0","38","30","30"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-23",,,,,"0.02","0.0","0.0","40","30","30"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-24",,,,,"0.12",,,"38","30","37"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-25",,,,,"0.15",,,"42","36","38"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-26",,,,,"0.00",,,"44","25","29"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-27",,,,,"0.00",,,"40","29","34"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-28",,,,,"0.00",,,"46","34","38"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-29",,,,,"0.00",,,"43","27","33"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-30",,,,,"0.00",,,"44","30","30"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-10-31",,,,,"0.00",,,"38","21","25"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-01",,,,,"0.00","0.0","0.0","36","25","30"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-02",,,,,"0.00",,,"44","23","28"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-03",,,,,"0.00",,,"45","29","33"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-04",,,,,"0.05","0.5","1.0","41","26","33"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-05",,,,,"0.11",,,"35","32","35"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-06",,,,,"0.00",,,"41","27","33"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-07",,,,,"0.00",,,"57","33","50"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-08",,,,,"0.00",,,"58","39","40"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-09",,,,,"0.00",,,"62","39","52"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-10",,,,,"0.00",,,"57","33","33"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-11",,,,,"0.00",,,"35","27","30"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-12",,,,,"0.00",,,"43","23","28"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-13",,,,,"0.00",,,"48","28","34"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-14",,,,,"0.00",,,"36","18","23"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-15",,,,,"0.00",,,"33","22","26"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-16",,,,,"0.00",,,"34","14","17"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-17",,,,,"0.00",,,"34","17","24"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-18",,,,,"0.00","0.0","0.0","39","23","34"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-19",,,,,"0.00",,,"52","26","35"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-20",,,,,"0.00","0.0","0.0","50","30","31"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-21",,,,,"0.00",,,"39","24","29"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-22",,,,,"0.00",,,"34","22","32"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-23",,,,,"0.00",,,"44","22","25"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-24",,,,,"0.00",,,"29","16","19"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-25",,,,,"0.00",,,"27","10","15"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-26",,,,,"0.00",,,"31","9","14"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-27",,,,,"0.00",,,"29","14","22"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-28",,,,,"0.00",,,"40","22","39"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-29",,,,,"0.00","0.0","0.0","45","19","20"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-11-30",,,,,"0.00","0.0","0.0","22","9","18"
"USC00473405","HANCOCK EXPERIMENTAL FARM, WI US","2002-12-01",,,,,"0.00","0.0","0.0","32","18","19"
