DNR Parameter,Parameter Description,Alternate IDs,Result Type,Result Value,Units,LOD,LOQ,Lower Bound,Upper Bound,Sig Figs,Dec. Places,Sample/Labslip ID,Waterbody ID #,Field #,Sample Collected (Start) Date,Sample Description,Sample Location,Account #,Sample Depth
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,28.8,MG/L,0.1,0.3,,,3,1,473089001,106900,PLEAS092619,9/26/2019 13:05,DEEP HOLE/ INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ039,0-6F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,19.2,MG/L,0.1,0.3,,,3,1,473089001,106900,PLEAS092619,9/26/2019 13:05,DEEP HOLE/ INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ039,0-6F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,13.2,MG/L,0.1,0.3,,,3,1,466309001,1000800,LONG082719,8/27/2019 1:25,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ039,0-6F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,6.65,MG/L,0.1,0.3,,,3,2,466309001,1000800,LONG082719,8/27/2019 1:25,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ039,0-6F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,13,MG/L,0.1,0.3,,,3,1,466309002,1000800,LONG082719DUP,8/27/2019 1:25,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ039,0-6F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,6.63,MG/L,0.1,0.3,,,3,2,466309002,1000800,LONG082719DUP,8/27/2019 1:25,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ039,0-6F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,2,ND,MG/L,0.1,0.3,,,3,0,466309003,1000800,LONG082719BLANK,8/27/2019 1:25,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ039,0-6F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,2,ND,MG/L,0.1,0.3,,,3,0,466309003,1000800,LONG082719BLANK,8/27/2019 1:25,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ039,0-6F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,40.7,MG/L,0.1,0.3,,,3,1,466309004,1012500,PLAIN082719,8/27/2019 10:55,DEEP HOLE / INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ039,0-6F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,17.9,MG/L,0.1,0.3,,,3,1,466309004,1012500,PLAIN082719,8/27/2019 10:55,DEEP HOLE / INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ039,0-6F
918,CALCIUM TOTAL RECOVERABLE,CAS: 7440702 EPA WQX: 727 SRS: E150268 STORET_LEGACY: 918 ,1,27.7,MG/L,0.1,0.3,,,3,1,466309005,106900,PLEAS082719,8/27/2019 2:56,DEEP HOLE / INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ039,0-6F
921,MAGNESIUM TOTAL RECOVERABLE,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,19.3,MG/L,0.1,0.3,,,3,1,466309005,106900,PLEAS082719,8/27/2019 2:56,DEEP HOLE / INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ039,0-6F
946,"SULFATE DISS, AS SO4",CAS: 14808798 EPA WQX: 1827 SRS: E197301 STORET_LEGACY: 946 ,1,0.919,MG/L,0.16,0.5,,,3,3,384140001,1000800,LONG52218,5/22/2018 13:00,INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1M
946,"SULFATE DISS, AS SO4",CAS: 14808798 EPA WQX: 1827 SRS: E197301 STORET_LEGACY: 946 ,1,6.09,MG/L,0.16,0.5,,,3,2,384140002,106900,PLEASANT52218,5/22/2018 16:20,INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6F
946,"SULFATE DISS, AS SO4",CAS: 14808798 EPA WQX: 1827 SRS: E197301 STORET_LEGACY: 946 ,3,0.186,MG/L,0.16,0.5,,,3,3,384140003,1012500,PLAINFIELD 52218,5/22/2018 14:30,INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6F
946,"SULFATE DISS, AS SO4",CAS: 14808798 EPA WQX: 1827 SRS: E197301 STORET_LEGACY: 946 ,2,ND,MG/L,0.16,0.5,,,3,0,384140004,1012500,PLAIN BLANK,5/22/2018 14:30,INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6F
946,"SULFATE DISS, AS SO4",CAS: 14808798 EPA WQX: 1827 SRS: E197301 STORET_LEGACY: 946 ,3,0.194,MG/L,0.16,0.5,,,3,3,384140005,1012500,PLAIN DUP 52218,5/22/2018 14:30,INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6F
946,"SULFATE DISS, AS SO4",CAS: 14808798 EPA WQX: 1827 SRS: E197301 STORET_LEGACY: 946 ,1,5.32,MG/L,1.6,5,,,3,2,453036001,,PSNT01 061919,6/19/2019 13:26,MID-SCREEB OF WELL/ PERISTALTIC PUMP,PSNT01 MONITORING WELL,WQ030,21 F
946,"SULFATE DISS, AS SO4",CAS: 14808798 EPA WQX: 1827 SRS: E197301 STORET_LEGACY: 946 ,1,7.56,MG/L,1.6,5,,,3,2,453036002,,PSNT03 061919,6/19/2019 15:46,MID-SCREEN OF WELL/ PERSTALTIC PUMP,PSNT03 MONITORING WELL,WQ030,24 F
946,"SULFATE DISS, AS SO4",CAS: 14808798 EPA WQX: 1827 SRS: E197301 STORET_LEGACY: 946 ,3,4.78,MG/L,1.6,5,,,3,2,453036003,,PSNT05 061919,6/19/2019 14:56,MID-SCREEN OF WELL/ WATERRA PUMP,PSNT05 MONITORING WELL,WQ030,50 F
946,"SULFATE DISS, AS SO4",CAS: 14808798 EPA WQX: 1827 SRS: E197301 STORET_LEGACY: 946 ,1,14,MG/L,1.6,5,,,3,1,453036004,,PSNT16 061919,6/19/2019 14:07,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PSNT16 MONITORING WELL,WQ030,31 F
946,"SULFATE DISS, AS SO4",CAS: 14808798 EPA WQX: 1827 SRS: E197301 STORET_LEGACY: 946 ,1,45.7,MG/L,0.8,2.5,,,3,1,453036005,,PFL02 061819,6/18/2019 12:10,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PFL02 MONITORING WELL,WQ030,32 F
946,"SULFATE DISS, AS SO4",CAS: 14808798 EPA WQX: 1827 SRS: E197301 STORET_LEGACY: 946 ,1,26.5,MG/L,0.8,2.5,,,3,1,453036006,,PFL03 061819,6/18/2019 11:21,MID-SCREEN OF WELL/ PERISTALTIC PUMP,PFL03 MONITORING WELL,WQ030,33 F
946,"SULFATE DISS, AS SO4",CAS: 14808798 EPA WQX: 1827 SRS: E197301 STORET_LEGACY: 946 ,2,ND,MG/L,0.8,2.5,,,3,0,453036007,,PFL05 061819,6/18/2019 10:22,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL05 MONITORING WELL,WQ030,24 F
946,"SULFATE DISS, AS SO4",CAS: 14808798 EPA WQX: 1827 SRS: E197301 STORET_LEGACY: 946 ,1,16,MG/L,0.8,2.5,,,3,1,453036008,,PFL09 061919,6/19/2019 10:02,MID-SCREEN OF WELL/ WATERRA PUMP/ MID SCREEN OF WELL,PFL09 MONITORING WELL,WQ030,40 F
946,"SULFATE DISS, AS SO4",CAS: 14808798 EPA WQX: 1827 SRS: E197301 STORET_LEGACY: 946 ,1,18.8,MG/L,0.8,2.5,,,3,1,453036009,,LL03 061819,6/18/2019 13:26,MID-SCREEN OF WELL/ PERISTALTIC PUMP,LL03 MONITORING WELL,WQ030,22 F
946,"SULFATE DISS, AS SO4",CAS: 14808798 EPA WQX: 1827 SRS: E197301 STORET_LEGACY: 946 ,1,4.42,MG/L,0.8,2.5,,,3,2,453036010,,LL06 061919,6/19/2019 11:52,MID-SCREEN OF WELL/ PERISTALTIC PUMP,LL06 MONITORING WELL,WQ030,30 F
946,"SULFATE DISS, AS SO4",CAS: 14808798 EPA WQX: 1827 SRS: E197301 STORET_LEGACY: 946 ,1,4.73,MG/L,0.8,2.5,,,3,2,453036011,,LL07 061819,6/18/2019 14:08,MID-SCREEN OF WELL/ PERISTALTIC,LL07 MONITORING WELL,WQ030,27 F
946,"SULFATE DISS, AS SO4",CAS: 14808798 EPA WQX: 1827 SRS: E197301 STORET_LEGACY: 946 ,1,3.4,MG/L,0.8,2.5,,,3,2,453036012,,LL09 061919,6/19/2019 11:11,MID-SCREEN OF WELL/ PERISTALTIC PUMP,LL09 MONITORING WELL,WQ030,23 F
946,"SULFATE DISS, AS SO4",CAS: 14808798 EPA WQX: 1827 SRS: E197301 STORET_LEGACY: 946 ,1,5.65,MG/L,0.8,2.5,,,3,2,457791004,106900,PSNTHYPO071619,7/16/2019 13:02,"HYPOLIMETIC SAMPLE, KEMMERER/ DEEP HOLE",PLEASANT LAKE-DEEP HOLE,WQ039,7.5 M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,295,uS/cm,10,10,,,3,0,394040001,1012500,PLA71218,7/12/2018 10:41,,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-1.5M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,268,uS/cm,10,10,,,3,0,394040002,106900,PLE71218,7/12/2018 13:30,,PLEASANT LAKE-DEEP HOLE,WQ030,0-2M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,112,uS/cm,10,10,,,3,0,394040003,1000800,LONG71218,7/12/2018 11:57,,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1.5M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,92.6,uS/cm,10,10,,,3,1,388424001,1000800,LL61318,6/13/2018 11:05,LONG LAKE DEEPHOLE - INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,275,uS/cm,10,10,,,3,0,388424002,106900,PLE61318,6/13/2018 13:55,PLEASANT LAKE - DEEP HOLE - INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,294,uS/cm,10,10,,,3,0,388424003,1012500,PL61318,6/13/2018 12:17,PLAINFIELD LAKE - DEEP HOLE - INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,319,uS/cm,10,10,,,3,0,412650003,1012500,PFL10418,10/4/2018 10:01,DEEP HOLE/INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,273,uS/cm,10,10,,,3,0,412650001,106900,PSNT10418,10/4/2018 12:13,DEEP HOLE/INTEGRATED SAMPLE,PLEASANT LAKE-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,101,uS/cm,10,10,,,3,0,412650002,1000800,LL10418,10/4/2018 10:15,DEEP HOLE/INTEGRATED SAMPLE,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1.5M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,172,uS/cm,10,10,,,3,0,396890003,106900,PLEAS 072518,7/25/2018 13:24,DEEP HOLE/ INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,276,uS/cm,10,10,,,3,0,417235003,106900,PLEAS103118,10/31/2018 14:20,DEEP HOLE / INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,323,uS/cm,10,10,,,3,0,417235001,1012500,PLAIN103118,10/31/2018 10:25,DEEP HOLE / INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,98,uS/cm,10,10,,,3,1,417235002,1000800,LONG103118,10/31/2018 11:34,DEEP HOLE / INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1.5M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,298,uS/cm,10,10,,,3,0,396890001,1012500,PLAIN 072518,7/25/2018 10:27,DEEP HOLE INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,113,uS/cm,10,10,,,3,0,396890002,1000800,LONG 072518,7/25/2018 11:32,DEEP HOLE INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1.5M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,244,uS/cm,10,10,,,3,0,415224004,,PSNT03 101718,10/17/2018 11:23,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT03 MONITORING WELL,WQ030,22.6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,353,uS/cm,10,10,,,3,0,415224001,,PSNT01 101718,10/17/2018 9:05,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT01 MONITORING WELL,WQ030,20.4F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,645,uS/cm,10,10,,,3,0,415224002,,PSNT16 101718,10/17/2018 9:59,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT16 MONITORING WELL,WQ030,29.3F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,964,uS/cm,10,10,,,3,0,415224003,,PSNT06 101718,10/17/2018 12:02,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT06 MONITORING WELL,WQ030,25.1F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,238,uS/cm,10,10,,,3,0,415224005,,PSNT11 101718,10/17/2018 10:46,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT11 MONITORING WELL,WQ030,6.9F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,519,uS/cm,10,10,,,3,0,415224006,,LL03 101718,10/17/2018 15:12,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL03 MONITORING WELL,WQ030,20.7F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,239,uS/cm,10,10,,,3,0,415224007,,LL02 101718,10/17/2018 14:38,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL02 MONITORING WELL,WQ030,15.2F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,397,uS/cm,10,10,,,3,0,415224008,,LL06 101618,10/16/2018 17:33,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL06 MONITORING WELL,WQ030,29.2F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,324,uS/cm,10,10,,,3,0,415224009,,LL07 101618,10/16/2018 16:37,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL07 MONITORING WELL,WQ030,25.7F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,425,uS/cm,10,10,,,3,0,415224013,,PFL04 101618,10/16/2018 11:51,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL04 MONITORING WELL,WQ030,14.9F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,571,uS/cm,10,10,,,3,0,415224010,,PFL03 101618,10/16/2018 10:55,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL03 MONITORING WELL,WQ030,31.7F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,778,uS/cm,10,10,,,3,0,415224011,,PFL02 101618,10/16/2018 12:58,MONITORING WELL / MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL02 MONITORING WELL,WQ030,30.4F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,191,uS/cm,10,10,,,3,0,415224012,,PFL07 101618,10/16/2018 10:06,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL07 MONITORING WELL,WQ030,11.1F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,2,ND,uS/cm,10,10,,,3,0,384140004,1012500,PLAIN BLANK,5/22/2018 14:30,INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,86.8,uS/cm,10,10,,,3,1,384140001,1000800,LONG52218,5/22/2018 13:00,INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,275,uS/cm,10,10,,,3,0,384140002,106900,PLEASANT52218,5/22/2018 16:20,INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,289,uS/cm,10,10,,,3,0,384140003,1012500,PLAINFIELD 52218,5/22/2018 14:30,INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,288,uS/cm,10,10,,,3,0,384140005,1012500,PLAIN DUP 52218,5/22/2018 14:30,INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,267,uS/cm,10,10,,,3,0,391533001,106900,PLEASANT 062818,6/28/2018 13:40,PLEASANT LAKE - DEEPHOLE INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,278,uS/cm,10,10,,,3,0,391533002,1012500,PLAINFIELD 062818,6/28/2018 12:00,INTEGRATED SAMPLER - PLAINFIELD DEEP HOLE,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,92.4,uS/cm,10,10,,,3,1,391533003,1000800,LONG 062818,6/28/2018 10:15,LONG LAKE DEEP HOLE - INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1.5M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,96.6,uS/cm,10,10,,,3,1,415205004,1000800,LONG 101618,10/16/2018 15:06,DEEP HOLE/ INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1.5M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,278,uS/cm,10,10,,,3,0,415205001,106900,PLEAS 101718,10/17/2018 12:39,DEEP HOLE / INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,2,ND,uS/cm,10,10,,,3,0,415205002,106900,PLEAS BLANK 101718,10/17/2018 12:39,DEEP HOLE/ INTEGRATED SAMPLER BLANK,PLEASANT LAKE-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,277,uS/cm,10,10,,,3,0,415205003,106900,PLEAS DUP 101718,10/17/2018 12:39,DEEP HOLE/ INTEGRATED SAMPLER DUPLICATE,PLEASANT LAKE-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,2,ND,uS/cm,10,10,,,3,0,415205005,1000800,LONG BLANK 101618,10/16/2018 15:06,DEEP HOLE/ INTEGRATED SAMPLER BLANK,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1.5M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,97.9,uS/cm,10,10,,,3,1,415205006,1000800,LONG DUP 101618,10/16/2018 15:06,DEEP HOLE/ INTEGRATED SAMPLER DUPLICATE,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1.5M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,320,uS/cm,10,10,,,3,0,415205007,1012500,PLAIN 101618,10/16/2018 14:08,DEEP HOLE INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,327,uS/cm,10,10,,,3,0,402763001,1012500,PFL082218,8/22/2018 10:10,DEEP HOLE/INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-1.5M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,105,uS/cm,10,10,,,3,0,402763002,1000800,LL082218,8/22/2018 11:34,DEEP HOLE INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1.5M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,269,uS/cm,10,10,,,3,0,402763003,106900,PLES082218,8/22/2018 13:10,DEEP HOLE INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6FT
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,100,uS/cm,10,10,,,3,0,409402003,1000800,LL92018,9/20/2018 11:05,LONG LAKE DEEP HOLE INTEGRATED SAMP[LER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ030,0-1.5M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,270,uS/cm,10,10,,,3,0,409402001,106900,PST920108,9/20/2018 13:15,PLEASANT LAKE DEEP HOLE INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ030,0-6F
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,312,uS/cm,10,10,,,3,0,409402002,1012500,PFD92018,9/20/2018 9:36,PLAINFIELD LAKE DEEP GOLE INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ030,0-1.5M
95,"CONDUCTIVITY, UMHOS/CM @ 25C",EPA WQX: 1815 SRS: E1640291 SRS: E1646694 STORET_LEGACY: 95 ,1,564,uS/cm,10,10,,,3,0,424393003,,PSNT06 121318,12/13/2018 12:18,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT06 MONITORING WELL,WQ030,28F
