DNR Parameter,Parameter Description,DNR Parameter Type,Alternate IDs,Result Type,Result Value,Units,LOD,LOQ,Lower Bound,Upper Bound,Sig Figs,Dec. Places,Result Amount,Lab ID,Lab Name,Sample/Labslip ID,Analysis Date,Method,Lab Comment,Batch ID,ID #,ID Point #,Waterbody ID #,Field #,Sample Collected (Start) Date,Sample Collected End Date,Date Received by Lab,Date Reported by Lab,Sample Description,Sample Location,Account #,Account Desc.,Program Code,Region,County,Report to Name,Report to Address,"Report to City, State, Zip",Sample Collector,Sample Source,Sample Reason,Project #,Enforcement Code,Check Date,Sample Depth,Sample Status
955,"SILICA, DISSOLVED (MG/L AS SI02)",DNR_STORET,CAS: 7631869 EPA WQX: 1789 SRS: E151977 STORET_LEGACY: 955 ,1,5.51,MG/L,0.1,0.32,,,3,2,5.51,113133790,Wisconsin State Laboratory of Hygiene,463963009,8/19/2019 14:09,LACHAT 10-114-27-1-A,,166759,10051673,199309336,,PSNT-03 081419,8/14/2019 13:32,8/14/2019 13:32,8/15/2019 12:25,9/30/2019 13:23,MID SCREEN OF WELL / WATARRA POND,PSNT03 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,39,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,,24.6 F,COMPLETE
955,"SILICA, DISSOLVED (MG/L AS SI02)",DNR_STORET,CAS: 7631869 EPA WQX: 1789 SRS: E151977 STORET_LEGACY: 955 ,1,12.1,MG/L,0.1,0.32,,,3,1,12.1,113133790,Wisconsin State Laboratory of Hygiene,463963008,8/19/2019 14:08,LACHAT 10-114-27-1-A,,166759,10051672,199309356,,PSNT-01 081419,8/14/2019 11:25,8/14/2019 11:25,8/15/2019 12:25,9/30/2019 13:23,MID SCREEN OF WELL/ PERISTALTIC PUMP,PSNT01 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,,22.4 F,COMPLETE
955,"SILICA, DISSOLVED (MG/L AS SI02)",DNR_STORET,CAS: 7631869 EPA WQX: 1789 SRS: E151977 STORET_LEGACY: 955 ,1,12.7,MG/L,0.1,0.32,,,3,1,12.7,113133790,Wisconsin State Laboratory of Hygiene,463963007,8/19/2019 14:07,LACHAT 10-114-27-1-A,,166759,10052286,199309368,,PFL-09 081319,8/13/2019 12:19,8/13/2019 12:19,8/15/2019 12:25,9/30/2019 13:23,MID SCREEN OF WELL/ WATARRA,PFL09 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,,42.6 F,COMPLETE
955,"SILICA, DISSOLVED (MG/L AS SI02)",DNR_STORET,CAS: 7631869 EPA WQX: 1789 SRS: E151977 STORET_LEGACY: 955 ,1,13.7,MG/L,0.1,0.32,,,3,1,13.7,113133790,Wisconsin State Laboratory of Hygiene,463963006,8/19/2019 14:05,LACHAT 10-114-27-1-A,,166759,10052284,199309380,,PFL-05 081319,8/13/2019 10:30,8/13/2019 10:30,8/15/2019 12:25,9/30/2019 13:23,MID-SCREEN OF WELL/ PERISTALTIC OUMP,PFL05 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,,24.2 F,COMPLETE
955,"SILICA, DISSOLVED (MG/L AS SI02)",DNR_STORET,CAS: 7631869 EPA WQX: 1789 SRS: E151977 STORET_LEGACY: 955 ,1,13.5,MG/L,0.1,0.32,,,3,1,13.5,113133790,Wisconsin State Laboratory of Hygiene,463963005,8/19/2019 14:04,LACHAT 10-114-27-1-A,,166759,10051664,199309392,,PFL-03 081319,8/13/2019 11:22,8/13/2019 11:22,8/15/2019 12:25,9/30/2019 13:23,MID SCREEN OF WELL / PERISTALTIC PUMP,PFL03 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,,33.7 D,COMPLETE
955,"SILICA, DISSOLVED (MG/L AS SI02)",DNR_STORET,CAS: 7631869 EPA WQX: 1789 SRS: E151977 STORET_LEGACY: 955 ,1,17,MG/L,0.1,0.32,,,3,1,17,113133790,Wisconsin State Laboratory of Hygiene,463963004,8/19/2019 14:01,LACHAT 10-114-27-1-A,,166759,10051663,199309405,,PFL-02 081319,8/13/2019 13:09,8/13/2019 13:09,8/15/2019 12:25,9/30/2019 13:23,MID SCREEN OF WELL/ PERISTALTIC PUMP,PFL02 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,,32.4 F,COMPLETE
955,"SILICA, DISSOLVED (MG/L AS SI02)",DNR_STORET,CAS: 7631869 EPA WQX: 1789 SRS: E151977 STORET_LEGACY: 955 ,1,5.47,MG/L,0.1,0.32,,,3,2,5.47,113133790,Wisconsin State Laboratory of Hygiene,463963003,8/19/2019 14:16,LACHAT 10-114-27-1-A,,166759,10050786,199308730,1012500,PLAIN 081319,8/13/2019 14:05,8/13/2019 14:05,8/15/2019 12:25,9/30/2019 13:23,DEEP HOLE/ INTEGRATED SAMPLER,PLAINFIELD LAKE-DEEP HOLE,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,,0-6 F,COMPLETE
955,"SILICA, DISSOLVED (MG/L AS SI02)",DNR_STORET,CAS: 7631869 EPA WQX: 1789 SRS: E151977 STORET_LEGACY: 955 ,1,1.42,MG/L,0.1,0.32,,,3,2,1.42,113133790,Wisconsin State Laboratory of Hygiene,463963002,8/19/2019 14:35,LACHAT 10-114-27-1-A,,166759,703057,199308690,106900,PLEAS 081419,8/14/2019 10:20,8/14/2019 10:20,8/15/2019 12:25,9/30/2019 13:23,DEEP HOLE/ INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ039,Waushara County Lakes Study,FH,4,70,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,,0-6 F,COMPLETE
955,"SILICA, DISSOLVED (MG/L AS SI02)",DNR_STORET,CAS: 7631869 EPA WQX: 1789 SRS: E151977 STORET_LEGACY: 955 ,3,0.17,MG/L,0.1,0.32,,,3,3,0.17,113133790,Wisconsin State Laboratory of Hygiene,463963001,8/19/2019 14:33,LACHAT 10-114-27-1-A,,166759,703032,199308686,1000800,LONG 081319,8/13/2019 15:13,8/13/2019 15:13,8/15/2019 12:25,9/30/2019 13:23,DEEP HOLE INTEGRATED SAMPLER,LONG LAKE (2009E17) PLAINFIELD-DEEP HOLE,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,,0-6 F,COMPLETE
955,"SILICA, DISSOLVED (MG/L AS SI02)",DNR_STORET,CAS: 7631869 EPA WQX: 1789 SRS: E151977 STORET_LEGACY: 955 ,1,14.6,MG/L,0.1,0.32,,,3,1,14.6,113133790,Wisconsin State Laboratory of Hygiene,463963011,8/19/2019 14:17,LACHAT 10-114-27-1-A,,166759,10051676,199309320,,PSNT-16 081419,8/14/2019 12:09,8/14/2019 12:09,8/15/2019 12:25,9/30/2019 13:23,MID SCREEN OF WELL/ PERISTALTIC PUMP,PSNT16 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,,31.3 F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,1,55.6,MG/L,2,6,,,3,1,55.6,113133790,Wisconsin State Laboratory of Hygiene,475720014,10/15/2019 12:50,EPA 200.7,,171665,10052286,199309364,,PFL09 100819,10/8/2019 12:36,10/8/2019 12:36,10/10/2019 15:23,11/12/2019 11:01,MID-SCREEN OF WELL / WATERRA PUMP,PFL09 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,JUSTIN CHENEVERT,MW,,CSLS,,,42.6F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,1,0.75,MG/L,0.1,0.3,,,3,3,0.75,113133790,Wisconsin State Laboratory of Hygiene,475720013,10/15/2019 12:40,EPA 200.7,,171665,10051663,199309401,,PFL02 100819,10/8/2019 13:15,10/8/2019 13:15,10/10/2019 15:23,11/12/2019 11:01,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL02 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,JUSTIN CHENEVERT,MW,,CSLS,,,32.4F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,3,0.175,MG/L,0.1,0.3,,,3,3,0.175,113133790,Wisconsin State Laboratory of Hygiene,475720012,10/15/2019 12:35,EPA 200.7,,171665,10051664,199309388,,PFL03 100819,10/8/2019 12:05,10/8/2019 12:05,10/10/2019 15:23,11/12/2019 11:01,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL03 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"MICHAELA KROMREY, JUSTIN CHENEVERT",MW,,CSLS,,,32.7F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,2,ND,MG/L,0.1,0.3,,,3,0,,113133790,Wisconsin State Laboratory of Hygiene,475720011,10/15/2019 12:29,EPA 200.7,,171665,10052284,199309376,,PFL05 100819,10/8/2019 11:20,10/8/2019 11:20,10/10/2019 15:23,11/12/2019 11:01,MID-SCREEN OF WELL / PERISTALTIC PUMP,PFL05 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,JUSTIN CHENEVERT,MW,,CSLS,,,24F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,3,0.14,MG/L,0.1,0.3,,,3,3,0.14,113133790,Wisconsin State Laboratory of Hygiene,475720010,10/15/2019 12:21,EPA 200.7,,171665,10052301,199309236,,LL09 100819,10/8/2019 17:14,10/8/2019 17:14,10/10/2019 15:23,11/12/2019 11:01,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL09 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"MICHAELA KROMREY, JUSTIN CHENEVERT",MW,,CSLS,,,24.8F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,2,ND,MG/L,0.1,0.3,,,3,0,,113133790,Wisconsin State Laboratory of Hygiene,475720009,10/15/2019 12:18,EPA 200.7,,171665,10052301,209664195,,LL09 100819 BLNK,10/8/2019 16:53,10/8/2019 16:53,10/10/2019 15:23,11/12/2019 11:01,DI WATER / PERISTALTIC PUMP,LL09 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"MICHAELA KROMREY, JUSTIN CHENEVERT",SU,,CSLS,,,0F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,3,0.104,MG/L,0.1,0.3,,,3,3,0.104,113133790,Wisconsin State Laboratory of Hygiene,475720006,10/15/2019 14:37,EPA 200.7,,171665,10051670,199309266,,LL06 100919,10/9/2019 9:42,10/9/2019 9:42,10/10/2019 15:23,11/12/2019 11:01,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL06 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"MICHAELA KROMREY, JUSTIN CHENEVERT",MW,,CSLS,,,31.2F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,2,ND,MG/L,0.1,0.3,,,3,0,,113133790,Wisconsin State Laboratory of Hygiene,475720008,10/15/2019 12:15,EPA 200.7,,171665,10052301,209663298,,LL09 100819 DUP,10/8/2019 17:24,10/8/2019 17:24,10/10/2019 15:23,11/12/2019 11:01,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL09 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"MICHAELA KROMREY, JUSTIN CHENEVERT",SU,,CSLS,,,24.8F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,2,ND,MG/L,0.1,0.3,,,3,0,,113133790,Wisconsin State Laboratory of Hygiene,475720007,10/15/2019 11:52,EPA 200.7,,171665,10051669,199309291,,LL03 100819,10/8/2019 16:10,10/8/2019 16:10,10/10/2019 15:23,11/12/2019 11:01,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL03 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,JUSTIN CHENEVERT,MW,,CSLS,,,22.7F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,3,0.138,MG/L,0.1,0.3,,,3,3,0.138,113133790,Wisconsin State Laboratory of Hygiene,475720005,10/15/2019 11:47,EPA 200.7,,171665,10051671,199309253,,LL07 100919,10/9/2019 9:05,10/9/2019 9:05,10/10/2019 15:23,11/12/2019 11:01,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL07 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,JUSTIN CHENEVERT,MW,,CSLS,,,27.7F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,1,0.877,MG/L,0.1,0.3,,,3,3,0.877,113133790,Wisconsin State Laboratory of Hygiene,475720004,10/15/2019 11:44,EPA 200.7,,171665,10051676,199309314,,PSNT16 100919,10/9/2019 11:45,10/9/2019 11:45,10/10/2019 15:23,11/12/2019 11:01,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT16 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,JUSTIN CHENEVERT,MW,,CSLS,,,31.30F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,1,0.961,MG/L,0.1,0.3,,,3,3,0.961,113133790,Wisconsin State Laboratory of Hygiene,475720003,10/15/2019 11:42,EPA 200.7,,171665,10051672,199309352,,PSNT01 100919,10/9/2019 11:08,10/9/2019 11:08,10/10/2019 15:23,11/12/2019 11:01,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT01 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,JUSTIN CHENEVERT,MW,,CSLS,,,22.4F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,2,ND,MG/L,0.1,0.3,,,3,0,,113133790,Wisconsin State Laboratory of Hygiene,475720002,10/15/2019 11:36,EPA 200.7,,171665,10051673,199309344,,PSNT03 100919,10/9/2019 13:00,10/9/2019 13:00,10/10/2019 15:23,11/12/2019 11:01,MID-SCREEN OF WELL / PERISTALTIC PUMP,PSNT03 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,39,HEINC,,,JUSTIN CHENEVERT,MW,,CSLS,,,21.6F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,1,9.86,MG/L,0.1,0.3,,,3,2,9.86,113133790,Wisconsin State Laboratory of Hygiene,475720001,10/15/2019 11:31,EPA 200.7,,171665,10052290,199309328,,PSNT05 100919,10/9/2019 12:24,10/9/2019 12:24,10/10/2019 15:23,11/12/2019 11:01,MID-SCREEN OF WELL/ WATERRA PUMP,PSNT05 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"MICHAELA KROMREY, JUSTIN CHENEVERT",MW,,CSLS,,,49F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,3,0.218,MG/L,0.1,0.3,,,3,3,0.218,113133790,Wisconsin State Laboratory of Hygiene,463963017,8/20/2019 13:08,EPA 200.7,,166799,10052301,199309240,,LL09 081319,8/13/2019 18:47,8/13/2019 18:47,8/15/2019 12:25,9/30/2019 13:23,MID SCREEN OF WELL/  PERISTALTIC PUMP,LL09 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,,24.8 F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,2,ND,MG/L,0.1,0.3,,,3,0,,113133790,Wisconsin State Laboratory of Hygiene,463963016,8/20/2019 10:57,EPA 200.7,,166799,10051671,199652804,,LL07 081319 DUP,8/13/2019 17:00,8/13/2019 17:00,8/15/2019 12:25,9/30/2019 13:23,MID SCREEN OF WELL/ PERISTALTIC PUMP,LL07 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,,27.7F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,2,ND,MG/L,0.1,0.3,,,3,0,,113133790,Wisconsin State Laboratory of Hygiene,463963015,8/20/2019 10:52,EPA 200.7,,166799,10051671,202142955,,LL07 081319 BLANK,8/13/2019 17:00,8/13/2019 17:00,8/15/2019 12:25,9/30/2019 13:23,MID SCREEN OF WELL/ PERISTALTIC PUMP,LL07 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"JUSTIN M CHENEVERT, ABIGAIL E ERNST",SU,,CSLS,,,,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,3,0.131,MG/L,0.1,0.3,,,3,3,0.131,113133790,Wisconsin State Laboratory of Hygiene,463963014,8/20/2019 10:47,EPA 200.7,,166799,10051671,199309249,,LL07 081319,8/13/2019 17:00,8/13/2019 17:00,8/15/2019 12:25,9/30/2019 13:23,MID SCREEN OF WELL/ PERISTALTIC PUMP,LL07 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,,27.7 F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,2,ND,MG/L,0.1,0.3,,,3,0,,113133790,Wisconsin State Laboratory of Hygiene,463963013,8/20/2019 10:44,EPA 200.7,,166799,10051670,199309261,,LL06 081319,8/13/2019 17:58,8/13/2019 17:58,8/15/2019 12:25,9/30/2019 13:23,MID SCREEN OF WELL/ PERISTALTIC PUMP,LL06 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,,31.2 F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,1,0.831,MG/L,0.1,0.3,,,3,3,0.831,113133790,Wisconsin State Laboratory of Hygiene,463963012,8/20/2019 10:39,EPA 200.7,,166799,10051669,199309295,,LL03 081319,8/13/2019 16:03,8/13/2019 16:03,8/15/2019 12:25,9/30/2019 13:23,MID-SCREEN OF WELL / PERISTALTIC PUMP,LL03 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,,22.7 F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,1,18.1,MG/L,0.1,0.3,,,3,1,18.1,113133790,Wisconsin State Laboratory of Hygiene,463963010,8/20/2019 10:24,EPA 200.7,,166799,10052290,199309332,,PSNT-05 081419,8/14/2019 12:50,8/14/2019 12:50,8/15/2019 12:25,9/30/2019 13:23,MIDSCREEN OF WELL / WATARA,PSNT05 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,,49.3 F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,2,ND,MG/L,0.1,0.3,,,3,0,,113133790,Wisconsin State Laboratory of Hygiene,463963009,8/20/2019 10:21,EPA 200.7,,166799,10051673,199309336,,PSNT-03 081419,8/14/2019 13:32,8/14/2019 13:32,8/15/2019 12:25,9/30/2019 13:23,MID SCREEN OF WELL / WATARRA POND,PSNT03 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,39,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,,24.6 F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,1,0.742,MG/L,0.1,0.3,,,3,3,0.742,113133790,Wisconsin State Laboratory of Hygiene,463963008,8/20/2019 10:19,EPA 200.7,,166799,10051672,199309356,,PSNT-01 081419,8/14/2019 11:25,8/14/2019 11:25,8/15/2019 12:25,9/30/2019 13:23,MID SCREEN OF WELL/ PERISTALTIC PUMP,PSNT01 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,,22.4 F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,1,25.1,MG/L,0.1,0.3,,,3,1,25.1,113133790,Wisconsin State Laboratory of Hygiene,463963007,8/20/2019 10:16,EPA 200.7,,166799,10052286,199309368,,PFL-09 081319,8/13/2019 12:19,8/13/2019 12:19,8/15/2019 12:25,9/30/2019 13:23,MID SCREEN OF WELL/ WATARRA,PFL09 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,,42.6 F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,2,ND,MG/L,0.1,0.3,,,3,0,,113133790,Wisconsin State Laboratory of Hygiene,463963006,8/20/2019 10:13,EPA 200.7,,166799,10052284,199309380,,PFL-05 081319,8/13/2019 10:30,8/13/2019 10:30,8/15/2019 12:25,9/30/2019 13:23,MID-SCREEN OF WELL/ PERISTALTIC OUMP,PFL05 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,,24.2 F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,3,0.287,MG/L,0.1,0.3,,,3,3,0.287,113133790,Wisconsin State Laboratory of Hygiene,463963005,8/20/2019 10:11,EPA 200.7,,166799,10051664,199309392,,PFL-03 081319,8/13/2019 11:22,8/13/2019 11:22,8/15/2019 12:25,9/30/2019 13:23,MID SCREEN OF WELL / PERISTALTIC PUMP,PFL03 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,,33.7 D,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,1,0.997,MG/L,0.1,0.3,,,3,3,0.997,113133790,Wisconsin State Laboratory of Hygiene,463963004,8/20/2019 10:08,EPA 200.7,,166799,10051663,199309405,,PFL-02 081319,8/13/2019 13:09,8/13/2019 13:09,8/15/2019 12:25,9/30/2019 13:23,MID SCREEN OF WELL/ PERISTALTIC PUMP,PFL02 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,,32.4 F,COMPLETE
980,IRON TOTAL RECOVERABLE,DNR_STORET,CAS: 7439896 EPA WQX: 1185 SRS: E149559 STORET_LEGACY: 980 ,1,0.496,MG/L,0.1,0.3,,,3,3,0.496,113133790,Wisconsin State Laboratory of Hygiene,463963011,8/20/2019 10:26,EPA 200.7,,166799,10051676,199309320,,PSNT-16 081419,8/14/2019 12:09,8/14/2019 12:09,8/15/2019 12:25,9/30/2019 13:23,MID SCREEN OF WELL/ PERISTALTIC PUMP,PSNT16 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,"J CHEREVERT, A ERNST",SU,,CSLS,,,31.3 F,COMPLETE
921,MAGNESIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,19.6,MG/L,0.1,0.3,,,3,1,19.6,113133790,Wisconsin State Laboratory of Hygiene,482613013,12/4/2019 9:51,EPA 200.7,,175363,703057,199307811,106900,PLEAS 111519,11/15/2019 10:41,11/15/2019 10:41,11/20/2019 15:55,12/20/2019 16:40,DEEP HOLE/ INTEGRATED SAMPLER,PLEASANT LAKE-DEEP HOLE,WQ039,Waushara County Lakes Study,FH,4,70,HEINC,,,"CHEREVERT, JUSTIN",SU,,CSLS,,,0-6F,COMPLETE
921,MAGNESIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,20,MG/L,0.1,0.3,,,3,1,20,113133790,Wisconsin State Laboratory of Hygiene,482613012,12/4/2019 9:46,EPA 200.7,,175363,10051668,215881576,,LL02 112019,11/20/2019 10:00,11/20/2019 10:00,11/20/2019 15:55,12/20/2019 16:40,MID-SCREEN OF WELL/ PERISTALTIC PUMP,LL02 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,MICHAELA KROMREY,MW,,CSLS,,,17.2F,COMPLETE
921,MAGNESIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,29.1,MG/L,0.1,0.3,,,3,1,29.1,113133790,Wisconsin State Laboratory of Hygiene,482613011,12/4/2019 9:33,EPA 200.7,,175363,10052301,215881592,,LL09 112019,11/20/2019 12:30,11/20/2019 12:30,11/20/2019 15:55,12/20/2019 16:40,MID-SCREEN OF WELL/ PERISTALTIC PUMP,LL09 MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,MICHAELA KROMREY,MW,,CSLS,,,23.7F,COMPLETE
921,MAGNESIUM TOTAL RECOVERABLE,DNR_STORET,CAS: 7439954 EPA WQX: 1244 SRS: E149617 STORET_LEGACY: 921 ,1,117,MG/L,0.2,0.6,,,3,0,117,113133790,Wisconsin State Laboratory of Hygiene,482613010,12/4/2019 11:07,EPA 200.7,,175363,10052450,215881596,,LL09B 112019,11/20/2019 12:57,11/20/2019 12:57,11/20/2019 15:55,12/20/2019 16:40,MID SCREEN OF WELL/ WATERRA PUMP,LL09B MONITORING WELL,WQ039,Waushara County Lakes Study,,4,70,HEINC,,,MICHAELA KROMREY,MW,,CSLS,,,73.5F,COMPLETE
